o_zone_id,d_zone_id,volume
620,546,1.038000
620,600,1.233000
620,602,1.925000
620,603,1.932000
620,604,1.200000
620,605,3.198000
620,606,1.718000
620,607,2.631000
620,610,1.107000
620,611,1.186000
620,614,4.580000
620,615,3.261000
620,616,2.114000
620,617,14.891000
620,618,29.244000
620,619,10.490000
620,621,27.777000
620,622,19.165000
620,623,2.065000
620,625,2.337000
620,626,1.676000
620,627,1.518000
620,633,2.851000
620,634,7.046000
620,635,5.625000
620,636,1.237000
620,647,3.300000
620,648,7.049000
620,649,12.652000
620,650,5.289000
620,656,1.430000
620,659,1.112000
620,687,2.550000
620,688,3.208000
620,689,6.664000
620,690,1.514000
620,691,1.608000
620,692,2.263000
620,693,1.633000
620,694,1.681000
620,695,1.684000
620,696,5.713000
620,697,1.536000
620,698,1.202000
620,699,1.267000
620,700,1.414000
620,701,1.018000
620,702,4.012000
620,703,5.297000
620,704,1.223000
620,705,2.170000
620,708,1.181000
620,709,1.894000
620,712,1.473000
620,816,1.045000
620,822,1.483000
621,68,1.561000
621,398,1.203000
621,399,1.883000
621,400,2.625000
621,401,3.858000
621,402,1.602000
621,403,1.155000
621,404,1.712000
621,405,1.776000
621,407,1.956000
621,411,1.614000
621,412,1.012000
621,413,1.595000
621,414,1.144000
621,418,1.045000
621,424,1.291000
621,431,1.549000
621,441,1.564000
621,446,1.817000
621,447,1.410000
621,448,1.283000
621,450,1.049000
621,603,1.243000
621,605,1.721000
621,607,1.739000
621,614,2.315000
621,615,2.334000
621,616,1.621000
621,617,10.681000
621,618,23.625000
621,619,11.232000
621,620,37.917000
621,622,19.006000
621,623,1.790000
621,624,1.356000
621,625,3.303000
621,626,4.891000
621,627,4.230000
621,629,3.087000
621,630,2.426000
621,631,1.115000
621,633,5.354000
621,634,15.398000
621,635,15.860000
621,636,5.164000
621,647,4.763000
621,648,9.555000
621,649,30.662000
621,650,11.919000
621,652,5.349000
621,656,2.058000
621,659,1.717000
621,660,1.455000
621,661,1.421000
621,664,1.504000
621,681,1.233000
621,682,1.087000
621,686,1.009000
621,687,3.440000
621,688,4.996000
621,689,8.439000
621,690,1.865000
621,691,2.442000
621,692,2.284000
621,693,1.010000
621,694,1.193000
621,695,1.444000
621,696,4.418000
621,697,1.115000
621,699,1.015000
621,700,1.135000
621,702,3.770000
621,703,5.797000
621,704,1.164000
621,705,2.521000
621,712,1.244000
621,798,1.327000
621,816,1.340000
621,817,1.104000
621,821,2.034000
621,822,1.875000
621,824,1.043000
621,827,1.063000
621,833,1.104000
621,840,1.814000
621,858,1.501000
622,364,1.059000
622,400,1.330000
622,401,2.017000
622,411,1.021000
622,439,1.141000
622,446,1.489000
622,448,1.246000
622,614,1.315000
622,617,6.077000
622,618,12.275000
622,619,5.449000
622,620,18.900000
622,621,13.567000
622,623,1.017000
622,625,1.879000
622,626,1.578000
622,627,1.589000
622,633,2.853000
622,634,6.762000
622,635,8.319000
622,636,2.644000
622,647,2.128000
622,648,4.751000
622,649,10.829000
622,650,5.344000
622,652,1.149000
622,687,1.422000
622,688,2.048000
622,689,2.966000
622,696,1.514000
622,702,1.200000
622,703,1.781000
623,618,2.565000
623,620,2.825000
623,621,2.126000
623,622,1.393000
624,620,1.025000
624,621,1.098000
625,400,1.509000
625,401,2.067000
625,614,1.030000
625,615,2.163000
625,616,1.112000
625,620,1.859000
625,621,3.241000
625,622,1.504000
625,626,4.964000
625,627,4.856000
625,629,5.394000
625,630,4.790000
625,631,3.721000
625,634,2.655000
625,635,2.566000
625,636,1.266000
625,648,1.406000
625,649,5.795000
625,650,2.723000
625,656,1.235000
625,684,1.098000
625,689,1.597000
625,696,2.364000
625,702,2.360000
625,703,3.726000
625,705,1.879000
625,712,3.453000
625,822,1.198000
626,400,1.930000
626,401,1.564000
626,404,1.444000
626,424,1.221000
626,431,1.492000
626,441,1.255000
626,445,1.103000
626,616,2.879000
626,620,1.793000
626,621,5.768000
626,622,1.517000
626,625,5.560000
626,627,9.427000
626,628,2.957000
626,629,14.827000
626,630,14.260000
626,631,12.568000
626,632,4.413000
626,633,1.092000
626,634,2.999000
626,635,5.103000
626,636,2.443000
626,648,2.908000
626,649,6.803000
626,650,7.542000
626,652,1.308000
626,656,3.260000
626,657,1.262000
626,659,1.106000
626,684,1.874000
626,686,1.923000
626,688,1.196000
626,689,1.637000
626,702,1.449000
626,703,1.987000
626,705,1.492000
626,842,1.003000
627,620,1.069000
627,621,4.090000
627,622,1.154000
627,625,4.286000
627,626,7.068000
627,628,1.881000
627,629,14.132000
627,630,15.508000
627,631,14.622000
627,632,5.652000
627,634,3.886000
627,635,4.656000
627,636,2.386000
627,639,1.029000
627,648,2.029000
627,649,8.575000
627,650,6.415000
627,652,1.296000
627,653,2.004000
627,656,4.766000
627,657,2.037000
627,659,2.966000
627,660,2.194000
627,662,1.003000
627,679,1.193000
627,684,2.345000
627,686,2.577000
627,688,1.048000
627,689,1.221000
627,703,1.267000
627,705,1.098000
627,822,1.194000
627,842,1.739000
627,858,1.010000
628,626,3.326000
628,627,2.654000
628,629,4.513000
628,630,4.841000
628,631,6.159000
628,632,1.795000
628,634,1.701000
628,635,1.835000
628,636,1.219000
628,642,1.487000
628,649,2.900000
628,650,2.455000
628,653,1.021000
628,656,2.926000
628,657,1.326000
628,659,2.313000
628,660,2.019000
628,664,1.295000
628,684,1.374000
628,686,1.823000
629,541,1.122000
629,621,2.977000
629,625,4.752000
629,626,10.795000
629,627,13.898000
629,628,3.198000
629,630,19.862000
629,631,20.546000
629,632,9.915000
629,634,3.930000
629,635,4.793000
629,636,2.223000
629,639,1.390000
629,640,1.506000
629,641,1.154000
629,642,1.147000
629,643,1.541000
629,648,2.001000
629,649,11.846000
629,650,7.329000
629,652,1.999000
629,653,4.775000
629,654,1.975000
629,656,7.264000
629,657,4.037000
629,658,1.384000
629,659,7.254000
629,660,5.589000
629,661,3.587000
629,662,2.655000
629,663,1.500000
629,664,3.021000
629,665,1.364000
629,679,3.350000
629,680,1.859000
629,682,1.006000
629,684,3.802000
629,686,5.499000
629,688,1.524000
629,822,1.355000
629,842,3.423000
629,844,2.047000
629,858,1.161000
630,438,1.001000
630,450,1.936000
630,456,1.059000
630,536,1.292000
630,538,1.113000
630,541,1.538000
630,542,1.224000
630,544,1.041000
630,621,3.037000
630,625,5.347000
630,626,14.290000
630,627,20.699000
630,628,4.303000
630,629,27.288000
630,631,26.775000
630,632,17.266000
630,634,5.397000
630,635,7.725000
630,636,4.050000
630,639,3.124000
630,640,3.643000
630,641,3.464000
630,642,6.722000
630,643,4.493000
630,644,1.646000
630,646,1.068000
630,648,2.518000
630,649,11.225000
630,650,12.747000
630,652,2.826000
630,653,4.158000
630,654,3.212000
630,656,10.653000
630,657,6.722000
630,658,2.351000
630,659,7.288000
630,660,11.374000
630,661,4.008000
630,662,5.656000
630,663,1.835000
630,664,8.515000
630,665,3.237000
630,679,3.006000
630,680,1.745000
630,684,4.275000
630,686,7.087000
630,688,1.202000
630,821,1.736000
630,822,1.354000
630,842,1.597000
630,855,1.043000
630,858,1.071000
631,536,1.163000
631,538,1.000000
631,541,1.400000
631,542,1.042000
631,621,1.073000
631,625,3.260000
631,626,8.759000
631,627,14.034000
631,628,4.360000
631,629,20.036000
631,630,18.672000
631,632,14.022000
631,634,2.789000
631,635,3.937000
631,636,1.894000
631,639,1.810000
631,640,2.119000
631,641,1.792000
631,642,2.857000
631,643,2.847000
631,644,1.347000
631,648,1.036000
631,649,8.971000
631,650,7.665000
631,652,1.658000
631,653,5.040000
631,654,1.826000
631,655,1.361000
631,656,5.702000
631,657,4.950000
631,658,1.631000
631,659,8.244000
631,660,6.367000
631,661,5.156000
631,662,3.702000
631,663,2.025000
631,664,4.801000
631,665,2.078000
631,679,3.458000
631,680,2.341000
631,681,2.902000
631,682,2.950000
631,684,2.554000
631,686,4.411000
631,822,1.059000
631,842,1.849000
631,844,1.343000
632,626,4.604000
632,627,7.674000
632,628,1.600000
632,629,13.748000
632,630,17.979000
632,631,19.998000
632,634,1.741000
632,635,2.585000
632,636,1.896000
632,639,2.306000
632,640,3.415000
632,641,3.286000
632,642,7.478000
632,643,4.789000
632,644,3.279000
632,645,1.939000
632,646,1.892000
632,649,3.338000
632,650,4.856000
632,652,1.333000
632,653,3.464000
632,654,2.544000
632,656,8.336000
632,657,4.666000
632,658,1.721000
632,659,8.956000
632,660,12.345000
632,661,6.515000
632,662,5.409000
632,663,2.595000
632,664,13.668000
632,665,3.729000
632,666,1.354000
632,679,3.954000
632,680,2.932000
632,681,1.724000
632,682,5.660000
632,684,2.178000
632,686,4.691000
632,816,1.007000
632,821,1.444000
632,822,1.334000
632,858,1.052000
633,431,1.416000
633,438,2.610000
633,439,2.118000
633,440,4.082000
633,448,1.513000
633,616,1.084000
633,620,2.884000
633,621,4.054000
633,622,2.962000
633,634,7.398000
633,635,10.577000
633,636,4.939000
633,649,2.631000
633,650,1.331000
634,400,1.001000
634,401,1.045000
634,402,1.115000
634,404,2.106000
634,406,1.073000
634,407,1.715000
634,423,1.029000
634,424,1.228000
634,430,1.115000
634,431,1.576000
634,432,1.322000
634,440,3.603000
634,446,1.529000
634,447,1.591000
634,448,1.835000
634,450,1.816000
634,451,1.557000
634,453,1.263000
634,536,1.154000
634,541,1.539000
634,542,1.093000
634,616,4.202000
634,619,1.536000
634,620,9.290000
634,621,14.619000
634,622,9.379000
634,625,2.408000
634,626,2.917000
634,627,4.539000
634,628,1.190000
634,629,5.109000
634,630,5.499000
634,631,3.991000
634,632,1.535000
634,633,9.230000
634,635,39.108000
634,636,18.812000
634,637,3.186000
634,638,2.212000
634,639,1.580000
634,641,1.022000
634,647,1.951000
634,648,3.982000
634,649,18.274000
634,650,10.238000
634,652,2.426000
634,656,1.795000
634,658,1.293000
634,684,2.312000
634,686,1.426000
634,687,1.322000
634,688,1.794000
634,689,2.142000
634,691,1.071000
634,702,1.416000
634,703,5.792000
634,705,3.569000
634,821,1.130000
634,840,1.670000
635,404,1.718000
635,407,1.842000
635,422,1.032000
635,424,2.108000
635,429,1.103000
635,430,1.415000
635,431,3.648000
635,432,1.117000
635,438,3.801000
635,439,4.812000
635,440,11.186000
635,446,3.981000
635,447,2.017000
635,448,6.920000
635,450,4.824000
635,451,2.321000
635,452,1.350000
635,453,2.322000
635,454,1.080000
635,456,2.467000
635,536,1.050000
635,541,1.357000
635,542,1.094000
635,546,1.047000
635,620,5.837000
635,621,12.470000
635,622,8.851000
635,625,1.970000
635,626,4.256000
635,627,4.591000
635,628,1.081000
635,629,4.747000
635,630,6.168000
635,631,4.121000
635,632,1.866000
635,633,10.843000
635,634,32.328000
635,636,20.755000
635,637,3.103000
635,638,2.711000
635,639,2.864000
635,640,1.770000
635,641,2.449000
635,642,5.291000
635,643,1.621000
635,647,1.007000
635,648,3.833000
635,649,12.840000
635,650,9.462000
635,652,1.083000
635,656,1.946000
635,657,1.115000
635,681,1.376000
635,688,1.031000
635,816,1.380000
635,821,1.317000
635,822,1.879000
635,824,1.072000
635,858,1.053000
636,430,1.000000
636,438,3.538000
636,439,2.137000
636,440,8.015000
636,446,1.233000
636,447,1.750000
636,448,2.570000
636,450,1.478000
636,451,2.272000
636,453,2.217000
636,541,1.217000
636,620,1.605000
636,621,4.777000
636,622,3.618000
636,625,1.142000
636,626,2.295000
636,627,2.733000
636,629,2.841000
636,630,4.000000
636,631,2.675000
636,632,1.631000
636,633,6.123000
636,634,18.486000
636,635,24.914000
636,637,2.421000
636,638,2.259000
636,639,2.484000
636,640,1.679000
636,641,2.688000
636,642,5.751000
636,643,1.902000
636,648,1.254000
636,649,8.099000
636,650,4.276000
636,656,1.036000
636,662,1.153000
637,634,3.557000
637,635,3.525000
637,636,2.711000
637,649,1.736000
637,650,1.303000
637,656,1.216000
637,659,1.660000
637,660,1.716000
637,664,1.188000
637,679,1.836000
637,686,1.248000
638,634,2.401000
638,635,3.198000
638,636,2.479000
638,642,2.155000
638,649,1.116000
638,656,1.063000
638,659,1.933000
638,660,1.919000
638,661,1.196000
638,662,1.157000
638,664,2.098000
638,679,1.177000
639,448,1.571000
639,450,1.666000
639,453,1.220000
639,456,1.426000
639,629,1.189000
639,630,3.456000
639,631,1.692000
639,632,2.153000
639,634,1.793000
639,635,2.333000
639,636,2.904000
639,640,1.293000
639,641,1.755000
639,642,5.585000
639,643,2.287000
639,644,1.272000
639,645,1.019000
639,646,1.222000
639,649,3.023000
639,650,2.464000
639,656,1.759000
639,660,1.093000
639,664,1.814000
639,665,1.196000
640,453,1.120000
640,629,1.436000
640,630,4.278000
640,631,2.265000
640,632,3.376000
640,634,1.367000
640,635,1.681000
640,636,2.571000
640,639,1.644000
640,641,2.547000
640,642,6.842000
640,643,2.739000
640,644,2.677000
640,645,2.436000
640,646,1.994000
640,649,1.956000
640,650,3.635000
640,653,1.806000
640,656,2.735000
640,657,1.342000
640,659,1.074000
640,660,2.286000
640,662,1.960000
640,664,3.931000
640,665,1.956000
641,448,1.482000
641,450,1.832000
641,453,1.420000
641,454,1.220000
641,456,1.772000
641,630,3.471000
641,631,1.641000
641,632,2.838000
641,634,1.098000
641,635,1.853000
641,636,2.983000
641,639,1.666000
641,640,1.870000
641,642,7.697000
641,643,3.679000
641,644,2.560000
641,645,2.539000
641,646,2.385000
641,650,1.195000
641,656,1.598000
641,660,1.009000
641,662,1.109000
641,664,2.484000
641,665,1.727000
642,444,1.009000
642,445,1.241000
642,447,1.544000
642,448,2.692000
642,450,3.057000
642,451,3.600000
642,452,1.171000
642,453,5.464000
642,454,2.026000
642,455,2.513000
642,456,2.756000
642,541,1.091000
642,617,1.306000
642,618,1.276000
642,628,1.159000
642,630,7.955000
642,631,2.645000
642,632,7.398000
642,635,4.751000
642,636,8.529000
642,638,1.551000
642,639,6.978000
642,640,6.628000
642,641,10.309000
642,643,12.389000
642,644,8.153000
642,645,9.303000
642,646,9.398000
642,656,2.101000
642,657,1.860000
642,662,1.941000
642,664,4.453000
642,665,4.512000
642,681,1.134000
643,450,1.508000
643,453,1.188000
643,454,1.096000
643,456,1.722000
643,629,1.278000
643,630,4.837000
643,631,2.588000
643,632,4.349000
643,635,1.293000
643,636,2.184000
643,639,2.194000
643,640,2.067000
643,641,3.718000
643,642,9.518000
643,644,4.602000
643,645,4.556000
643,646,3.243000
643,650,1.837000
643,653,1.344000
643,654,1.817000
643,656,3.236000
643,657,1.900000
643,659,2.489000
643,660,2.473000
643,661,2.111000
643,662,2.281000
643,663,1.111000
643,664,4.926000
643,665,2.848000
644,630,2.216000
644,631,1.572000
644,632,3.607000
644,639,1.685000
644,640,2.879000
644,641,3.607000
644,642,9.033000
644,643,6.339000
644,645,7.193000
644,646,4.545000
644,656,2.401000
644,657,1.945000
644,659,2.883000
644,660,2.969000
644,661,3.341000
644,662,2.644000
644,663,1.557000
644,664,7.854000
644,665,3.785000
644,666,1.636000
645,632,1.715000
645,640,1.786000
645,641,2.555000
645,642,6.935000
645,643,4.539000
645,644,5.102000
645,646,3.837000
645,662,1.180000
645,664,3.932000
645,665,2.284000
645,666,1.156000
646,453,1.194000
646,456,1.122000
646,630,1.410000
646,632,2.042000
646,639,1.577000
646,640,2.095000
646,641,3.277000
646,642,10.184000
646,643,4.349000
646,644,4.437000
646,645,5.278000
646,664,2.561000
646,665,2.027000
647,401,1.208000
647,598,1.018000
647,599,1.540000
647,602,1.357000
647,603,1.668000
647,605,1.500000
647,606,1.120000
647,607,1.527000
647,614,1.206000
647,615,1.938000
647,618,1.829000
647,619,1.780000
647,620,5.034000
647,621,6.826000
647,622,3.288000
647,626,1.456000
647,634,2.575000
647,635,1.334000
647,648,5.139000
647,649,13.922000
647,650,8.612000
647,689,2.416000
647,696,1.252000
647,702,1.053000
647,703,1.637000
647,708,2.660000
647,709,3.514000
647,712,4.723000
647,822,1.105000
647,825,2.401000
648,400,1.989000
648,401,1.457000
648,607,1.869000
648,614,2.466000
648,615,2.565000
648,616,3.154000
648,617,1.444000
648,618,2.074000
648,619,2.274000
648,620,6.312000
648,621,11.695000
648,622,4.429000
648,626,2.955000
648,627,1.912000
648,629,2.120000
648,630,2.469000
648,631,1.258000
648,634,5.082000
648,635,3.130000
648,636,1.665000
648,647,4.774000
648,649,43.639000
648,650,26.736000
648,651,1.079000
648,656,1.120000
648,684,1.382000
648,687,1.256000
648,688,2.017000
648,689,3.622000
648,690,1.108000
648,691,1.698000
648,696,1.062000
648,702,1.000000
648,703,1.362000
648,708,1.938000
648,709,3.108000
648,712,5.680000
648,821,1.031000
648,822,1.004000
648,825,1.410000
649,400,2.541000
649,402,1.026000
649,404,1.638000
649,407,1.530000
649,424,1.093000
649,431,1.043000
649,432,1.017000
649,439,1.058000
649,441,2.464000
649,443,1.044000
649,446,1.426000
649,447,1.066000
649,450,1.656000
649,520,1.086000
649,536,1.731000
649,537,1.068000
649,538,1.470000
649,540,1.043000
649,541,1.925000
649,542,1.497000
649,543,1.289000
649,544,1.162000
649,597,1.016000
649,616,4.253000
649,619,3.762000
649,620,15.127000
649,621,33.349000
649,622,13.629000
649,625,3.022000
649,626,9.119000
649,627,7.345000
649,628,2.049000
649,629,10.898000
649,630,14.876000
649,631,9.141000
649,632,3.572000
649,633,2.877000
649,634,20.141000
649,635,13.500000
649,636,9.176000
649,637,1.047000
649,639,2.492000
649,640,2.390000
649,647,13.204000
649,648,44.239000
649,650,117.175000
649,651,3.344000
649,652,4.674000
649,653,4.323000
649,654,2.788000
649,656,10.103000
649,657,3.558000
649,658,1.593000
649,659,5.347000
649,660,3.965000
649,662,1.729000
649,679,4.109000
649,681,1.489000
649,682,1.014000
649,684,9.553000
649,686,9.209000
649,687,3.747000
649,688,6.316000
649,689,9.853000
649,690,2.927000
649,691,5.459000
649,692,1.359000
649,696,1.546000
649,702,1.965000
649,703,3.048000
649,705,2.226000
649,706,1.350000
649,712,1.236000
649,734,1.213000
649,752,1.155000
649,757,1.317000
649,793,1.588000
649,794,1.198000
649,795,1.861000
649,796,1.471000
649,797,2.004000
649,798,2.161000
649,800,1.184000
649,803,1.710000
649,804,1.069000
649,808,1.034000
649,809,1.163000
649,810,2.129000
649,814,1.881000
649,816,3.628000
649,817,2.044000
649,818,2.045000
649,821,3.632000
649,822,4.825000
649,824,2.808000
649,825,1.156000
649,826,1.199000
649,827,2.144000
649,828,1.158000
649,829,1.696000
649,832,1.877000
649,833,2.347000
649,834,1.184000
649,837,1.312000
649,840,1.501000
649,842,3.600000
649,848,1.017000
649,851,1.145000
649,852,2.372000
649,854,1.728000
649,855,1.713000
649,856,1.253000
649,858,3.557000
649,860,1.037000
649,861,1.165000
649,862,1.823000
649,863,1.295000
650,446,1.086000
650,450,1.704000
650,528,1.048000
650,536,1.324000
650,538,1.104000
650,541,1.273000
650,542,1.174000
650,546,1.110000
650,620,5.494000
650,621,16.123000
650,622,5.751000
650,625,1.698000
650,626,8.503000
650,627,7.167000
650,628,1.494000
650,629,8.836000
650,630,14.244000
650,631,10.273000
650,632,4.641000
650,633,1.287000
650,634,13.745000
650,635,8.842000
650,636,5.913000
650,639,2.446000
650,640,3.644000
650,641,1.196000
650,643,1.832000
650,647,8.088000
650,648,27.215000
650,649,118.241000
650,651,2.184000
650,652,4.565000
650,653,9.380000
650,654,4.304000
650,656,13.789000
650,657,5.843000
650,658,2.984000
650,659,11.701000
650,660,12.123000
650,661,5.253000
650,662,4.271000
650,663,2.134000
650,664,3.881000
650,665,1.504000
650,679,13.717000
650,680,10.605000
650,681,1.171000
650,682,1.000000
650,684,11.197000
650,686,14.335000
650,687,2.349000
650,688,4.705000
650,689,6.281000
650,690,2.275000
650,691,4.532000
650,703,1.655000
650,705,1.417000
650,752,1.140000
650,757,1.117000
650,793,1.429000
650,794,1.087000
650,795,1.675000
650,796,1.333000
650,797,1.792000
650,798,1.965000
650,800,1.053000
650,803,1.434000
650,808,1.031000
650,810,2.138000
650,814,1.502000
650,816,2.900000
650,817,2.128000
650,818,1.625000
650,821,3.717000
650,822,3.836000
650,824,2.242000
650,827,1.941000
650,828,1.067000
650,829,1.550000
650,832,1.737000
650,833,2.158000
650,834,1.070000
650,837,1.226000
650,840,1.311000
650,841,1.068000
650,842,5.390000
650,844,3.731000
650,851,1.175000
650,852,1.800000
650,854,1.313000
650,855,1.729000
650,858,2.733000
650,861,1.207000
650,862,1.372000
650,863,1.341000
651,648,1.150000
651,649,3.491000
651,650,2.294000
652,621,5.141000
652,622,1.128000
652,626,1.199000
652,627,1.616000
652,629,2.819000
652,630,2.493000
652,631,2.757000
652,632,1.016000
652,634,2.404000
652,635,1.061000
652,648,1.115000
652,649,4.655000
652,650,5.704000
652,653,10.337000
652,654,6.279000
652,655,1.588000
652,656,3.908000
652,657,1.622000
652,659,3.855000
652,660,2.608000
652,661,2.005000
652,679,1.708000
652,680,1.232000
652,681,2.214000
652,682,1.288000
652,684,13.716000
652,685,1.328000
652,686,22.221000
652,688,1.603000
652,689,2.107000
652,691,2.361000
652,703,1.826000
652,705,2.576000
652,706,1.284000
652,840,1.055000
652,842,3.042000
652,844,3.575000
653,627,1.800000
653,629,4.576000
653,630,4.240000
653,631,5.393000
653,632,2.876000
653,634,1.043000
653,640,1.828000
653,643,1.325000
653,649,5.238000
653,650,8.561000
653,652,9.792000
653,654,9.789000
653,655,6.099000
653,656,9.186000
653,657,4.712000
653,658,1.849000
653,659,13.402000
653,660,8.892000
653,661,9.478000
653,662,3.778000
653,663,2.703000
653,664,4.716000
653,665,1.379000
653,679,5.031000
653,680,5.662000
653,681,15.159000
653,682,8.471000
653,683,4.573000
653,684,25.027000
653,685,6.591000
653,686,32.479000
653,688,1.316000
653,691,2.056000
653,714,1.108000
653,821,1.580000
653,822,1.228000
653,826,1.093000
653,840,1.178000
653,841,1.601000
653,842,5.681000
653,843,3.039000
653,844,10.381000
653,855,1.138000
653,858,1.137000
654,627,1.093000
654,629,2.369000
654,630,2.415000
654,631,2.664000
654,632,1.722000
654,640,1.479000
654,643,1.233000
654,649,2.514000
654,650,4.954000
654,652,5.868000
654,653,9.575000
654,655,2.211000
654,656,4.280000
654,657,2.402000
654,659,3.626000
654,660,5.234000
654,661,2.863000
654,662,2.281000
654,664,3.318000
654,679,2.378000
654,680,2.087000
654,681,5.351000
654,682,3.210000
654,683,1.486000
654,684,14.122000
654,685,1.765000
654,686,24.134000
654,842,1.939000
654,844,3.311000
655,629,1.305000
655,630,1.748000
655,631,2.016000
655,650,1.506000
655,652,2.020000
655,653,7.756000
655,654,2.822000
655,656,4.075000
655,657,1.944000
655,659,4.395000
655,660,4.217000
655,661,5.004000
655,662,1.272000
655,663,1.431000
655,664,3.312000
655,679,2.259000
655,680,2.512000
655,681,6.789000
655,682,4.525000
655,683,2.072000
655,684,7.324000
655,685,1.846000
655,686,15.073000
655,842,1.776000
655,844,3.654000
656,450,1.907000
656,536,1.109000
656,541,1.273000
656,542,1.019000
656,605,1.034000
656,614,1.092000
656,617,2.246000
656,618,1.830000
656,620,1.072000
656,621,2.109000
656,625,1.133000
656,626,3.111000
656,627,5.852000
656,628,2.242000
656,629,10.129000
656,630,10.651000
656,631,9.240000
656,632,7.375000
656,634,1.805000
656,635,2.825000
656,636,1.037000
656,637,1.300000
656,639,1.209000
656,640,2.801000
656,641,1.140000
656,642,2.235000
656,643,2.276000
656,644,2.246000
656,648,1.539000
656,649,8.833000
656,650,15.346000
656,652,4.403000
656,653,8.945000
656,654,5.712000
656,655,2.887000
656,657,36.601000
656,658,2.102000
656,659,8.255000
656,660,12.352000
656,661,5.608000
656,662,6.596000
656,663,1.933000
656,664,9.421000
656,665,32.954000
656,666,6.176000
656,679,2.956000
656,680,2.496000
656,681,4.602000
656,682,3.425000
656,684,7.998000
656,686,14.800000
656,688,5.082000
656,691,4.083000
656,709,1.008000
656,714,1.119000
656,821,1.474000
656,822,1.178000
656,826,1.144000
656,840,2.606000
656,842,2.457000
656,844,2.712000
656,855,1.140000
656,858,1.121000
657,617,1.079000
657,621,1.071000
657,627,2.077000
657,629,4.164000
657,630,5.062000
657,631,5.497000
657,632,3.360000
657,635,1.128000
657,640,1.997000
657,641,1.002000
657,642,2.951000
657,643,1.853000
657,644,2.482000
657,649,3.262000
657,650,3.946000
657,652,1.188000
657,653,4.732000
657,654,1.902000
657,655,1.432000
657,656,51.778000
657,658,1.132000
657,659,5.970000
657,660,4.587000
657,661,4.656000
657,662,2.551000
657,663,1.653000
657,664,4.546000
657,665,22.371000
657,666,6.098000
657,680,1.222000
657,681,1.566000
657,682,2.232000
657,684,1.645000
657,686,4.112000
658,629,1.823000
658,630,3.007000
658,631,2.429000
658,632,1.831000
658,634,1.733000
658,636,1.008000
658,649,1.669000
658,650,3.119000
658,653,2.669000
658,656,2.312000
658,657,1.672000
658,659,10.498000
658,660,10.272000
658,661,8.923000
658,662,4.662000
658,663,2.797000
658,664,9.691000
658,679,1.623000
658,680,1.528000
658,681,3.027000
658,682,2.697000
658,684,1.652000
658,686,3.335000
658,688,3.106000
658,691,2.160000
658,844,1.178000
659,541,1.082000
659,614,1.020000
659,617,2.056000
659,618,1.924000
659,620,1.123000
659,621,1.442000
659,627,1.901000
659,628,1.696000
659,629,4.996000
659,630,9.042000
659,631,6.096000
659,632,9.164000
659,637,1.601000
659,638,1.941000
659,640,1.034000
659,643,2.169000
659,644,1.622000
659,649,5.524000
659,650,12.215000
659,652,3.376000
659,653,9.025000
659,654,4.769000
659,655,2.678000
659,656,7.715000
659,657,5.554000
659,658,8.772000
659,660,30.924000
659,661,34.938000
659,662,24.361000
659,663,11.027000
659,664,37.576000
659,665,2.141000
659,666,1.381000
659,679,3.612000
659,680,5.104000
659,681,11.731000
659,682,8.532000
659,683,4.616000
659,684,6.102000
659,686,13.910000
659,688,2.098000
659,689,1.259000
659,712,1.048000
659,714,1.479000
659,822,1.136000
659,826,1.503000
659,840,3.036000
659,842,1.797000
659,844,3.231000
659,852,1.125000
659,858,1.194000
659,862,1.048000
660,541,1.103000
660,617,1.911000
660,618,1.894000
660,620,1.163000
660,621,1.474000
660,626,1.002000
660,627,1.909000
660,628,1.730000
660,629,4.876000
660,630,10.688000
660,631,6.221000
660,632,10.317000
660,637,1.732000
660,638,2.363000
660,640,1.568000
660,643,3.110000
660,644,2.579000
660,645,1.172000
660,649,4.124000
660,650,12.526000
660,652,2.285000
660,653,11.368000
660,654,3.852000
660,655,3.903000
660,656,8.639000
660,657,6.209000
660,658,8.741000
660,659,31.742000
660,661,31.881000
660,662,23.504000
660,663,8.460000
660,664,48.083000
660,665,2.821000
660,666,1.846000
660,679,4.285000
660,680,4.980000
660,681,11.428000
660,682,9.088000
660,683,4.086000
660,684,3.952000
660,685,1.180000
660,686,9.479000
660,689,1.231000
660,709,1.011000
660,714,1.313000
660,821,1.188000
660,822,1.137000
660,826,1.385000
660,840,1.399000
660,842,1.432000
660,844,2.635000
660,852,1.031000
660,855,1.039000
660,858,1.111000
661,617,1.801000
661,618,1.621000
661,621,1.174000
661,629,2.161000
661,630,5.160000
661,631,3.127000
661,632,6.778000
661,638,1.196000
661,643,1.757000
661,644,1.745000
661,650,5.467000
661,652,1.721000
661,653,6.075000
661,654,3.715000
661,655,3.048000
661,656,4.983000
661,657,4.197000
661,658,8.033000
661,659,30.122000
661,660,34.396000
661,662,22.668000
661,663,7.070000
661,664,38.825000
661,665,1.693000
661,666,1.542000
661,677,1.148000
661,679,2.733000
661,680,3.747000
661,681,9.428000
661,682,6.866000
661,683,4.448000
661,684,2.834000
661,686,8.874000
661,689,1.063000
661,714,1.298000
661,826,1.325000
661,844,1.595000
662,450,1.538000
662,456,1.126000
662,627,1.195000
662,629,3.210000
662,630,6.729000
662,631,5.125000
662,632,5.382000
662,634,1.088000
662,636,1.630000
662,638,1.386000
662,639,1.116000
662,640,2.202000
